Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-05-10,,5.0,0.6,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.13,,,,
2010-05-11,,5.0,0.3,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.08,,,,
2010-05-12,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.1,,,,
2010-05-13,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.0,,,,
2010-05-14,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.6,,,,
2010-05-15,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.8,,,,
2010-05-16,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.9,,,,
2010-05-17,,5.0,0.8,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.1,,,,
2010-05-18,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.12,,,,
2010-05-19,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.84,,,,
2010-05-20,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.49,,,,
2010-05-21,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.8,,,,
2010-05-22,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.8,,,,
2010-05-23,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.77,,,,
2010-05-24,,5.0,0.2,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.37,,,,
2010-05-25,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.28,,,,
2010-05-26,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.89,,,,
2010-05-27,,5.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,8.19,,,,
2010-05-28,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.38,,,,
2010-05-29,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.96,,,,
2010-05-30,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.59,,,,
2010-05-31,,5.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.17,,,,
2010-06-01,,6.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.0,,,,
2010-06-02,,6.0,0.0,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.9,,,,
2010-06-03,,6.0,0.2,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.8,,,,
2010-06-04,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.4,,,,
2010-06-05,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.6,,,,
2010-06-06,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.8,,,,
2010-06-07,,6.0,0.4,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.8,,,,
2010-06-08,,6.0,0.6,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.7,,,,
2010-06-09,,6.0,0.0,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.6,,,,
2010-06-10,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.6,,,,
2010-06-11,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.3,,,,
2010-06-12,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.2,,,,
2010-06-13,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.9,,,,
2010-06-14,,6.0,0.15,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.66,,,,
2010-06-15,,6.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.35,,,,
2010-06-16,,6.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.24,,,,
2010-06-17,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.16,,,,
2010-06-18,,6.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.15,,,,
2010-06-19,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.25,,,,
2010-06-20,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.41,,,,
2010-06-21,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.24,,,,
2010-06-22,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.11,,,,
2010-06-23,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.09,,,,
2010-06-24,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.18,,,,
2010-06-25,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.21,,,,
2010-06-26,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.08,,,,
2010-06-27,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.08,,,,
2010-06-28,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.17,,,,
2010-06-29,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-06-30,,6.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.21,,,,
2010-07-01,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.1,,,,
2010-07-02,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.16,,,,
2010-07-03,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.01,,,,
2010-07-04,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.87,,,,
2010-07-05,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.61,,,,
2010-07-06,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.99,,,,
2010-07-07,,7.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.48,,,,
2010-07-08,,7.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.46,,,,
2010-07-09,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.29,,,,
2010-07-10,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.27,,,,
2010-07-11,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.34,,,,
2010-07-12,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.36,,,,
2010-07-13,,7.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.54,,,,
2010-07-14,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.84,,,,
2010-07-15,,7.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.18,,,,
2010-07-16,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.85,,,,
2010-07-17,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.09,,,,
2010-07-18,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.26,,,,
2010-07-19,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.31,,,,
2010-07-20,,7.0,0.46,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.29,,,,
2010-07-21,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.2,,,,
2010-07-22,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.87,,,,
2010-07-23,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.27,,,,
2010-07-24,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.18,,,,
2010-07-25,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.23,,,,
2010-07-26,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.36,,,,
2010-07-27,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.29,,,,
2010-07-28,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.23,,,,
2010-07-29,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.14,,,,
2010-07-30,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.94,,,,
2010-07-31,,7.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-08-01,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.18,,,,
2010-08-02,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-08-03,,8.0,0.3,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.12,,,,
2010-08-04,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.09,,,,
2010-08-05,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.04,,,,
2010-08-06,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.06,,,,
2010-08-07,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.02,,,,
2010-08-08,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.15,,,,
2010-08-09,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.08,,,,
2010-08-10,,8.0,0.4,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.95,,,,
2010-08-11,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.21,,,,
2010-08-12,,8.0,0.3,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.03,,,,
2010-08-13,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.97,,,,
2010-08-14,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.11,,,,
2010-08-15,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.14,,,,
2010-08-16,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.16,,,,
2010-08-17,,8.0,0.4,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.1,,,,
2010-08-18,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.13,,,,
2010-08-19,,8.0,1.4,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.12,,,,
2010-08-20,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.18,,,,
2010-08-21,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-08-22,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.22,,,,
2010-08-23,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.21,,,,
2010-08-24,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.53,,,,
2010-08-25,,8.0,5.3,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.5,,,,
2010-08-26,,8.0,6.6,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.26,,,,
2010-08-27,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.79,,,,
2010-08-28,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.13,,,,
2010-08-29,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.33,,,,
2010-08-30,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.02,,,,
2010-08-31,,8.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.18,,,,
2010-09-01,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.96,,,,
2010-09-02,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.32,,,,
2010-09-03,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.49,,,,
2010-09-04,,9.0,7.3,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.13,,,,
2010-09-05,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.02,,,,
2010-09-06,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.27,,,,
2010-09-07,,9.0,7.8,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.04,,,,
2010-09-08,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.3,,,,
2010-09-09,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.01,,,,
2010-09-10,,9.0,5.9,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.27,,,,
2010-09-11,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.31,,,,
2010-09-12,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.83,,,,
2010-09-13,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.16,,,,
2010-09-14,,9.0,19.0,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.04,,,,
2010-09-15,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.39,,,,
2010-09-16,,9.0,19.0,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.09,,,,
2010-09-17,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.06,,,,
2010-09-18,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-09-19,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.25,,,,
2010-09-20,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.16,,,,
2010-09-21,,9.0,13.0,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.39,,,,
2010-09-22,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.47,,,,
2010-09-23,,9.0,1.5,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.58,,,,
2010-09-24,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.98,,,,
2010-09-25,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.99,,,,
2010-09-26,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.1,,,,
2010-09-27,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.15,,,,
2010-09-28,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.98,,,,
2010-09-29,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-09-30,,9.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.08,,,,
2010-10-01,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.04,,,,
2010-10-02,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.08,,,,
2010-10-03,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.29,,,,
2010-10-04,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.37,,,,
2010-10-05,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.91,,,,
2010-10-06,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.98,,,,
2010-10-07,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.13,,,,
2010-10-08,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.11,,,,
2010-10-09,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.77,,,,
2010-10-10,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.34,,,,
2010-10-11,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.94,,,,
2010-10-12,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.03,,,,
2010-10-13,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.02,,,,
2010-10-14,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,3.97,,,,
2010-10-15,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.0,,,,
2010-10-16,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.14,,,,
2010-10-17,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.34,,,,
2010-10-18,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.39,,,,
2010-10-19,,10.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.11,,,,
2010-10-20,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.3,,,,
2010-10-21,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.37,,,,
2010-10-22,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.34,,,,
2010-10-23,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.89,,,,
2010-10-24,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.13,,,,
2010-10-25,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.0,,,,
2010-10-26,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.56,,,,
2010-10-27,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.49,,,,
2010-10-28,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.74,,,,
2010-10-29,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.67,,,,
2010-10-30,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.92,,,,
2010-10-31,,10.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.55,,,,
2010-11-01,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.66,,,,
2010-11-02,,11.0,0.69,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.25,,,,
2010-11-03,,11.0,0.22,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.32,,,,
2010-11-04,,11.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.33,,,,
2010-11-05,,11.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.11,,,,
2010-11-06,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.39,,,,
2010-11-07,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.69,,,,
2010-11-08,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.17,,,,
2010-11-09,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.43,,,,
2010-11-10,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.38,,,,
2010-11-11,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.47,,,,
2010-11-12,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.45,,,,
2010-11-13,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.44,,,,
2010-11-14,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.44,,,,
2010-11-15,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.33,,,,
2010-11-16,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.25,,,,
2010-11-17,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.19,,,,
2010-11-18,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.78,,,,
2010-11-19,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.07,,,,
2010-11-20,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.44,,,,
2010-11-21,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.58,,,,
2010-11-22,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.63,,,,
2010-11-23,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.77,,,,
2010-11-24,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.3,,,,
2010-11-25,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.12,,,,
2010-11-26,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.62,,,,
2010-11-27,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.52,,,,
2010-11-28,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.06,,,,
2010-11-29,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.88,,,,
2010-11-30,,11.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.56,,,,
2010-12-01,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.62,,,,
2010-12-02,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.34,,,,
2010-12-03,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.81,,,,
2010-12-04,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.53,,,,
2010-12-05,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.72,,,,
2010-12-06,,12.0,0.75,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.76,,,,
2010-12-07,,12.0,0.13,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.66,,,,
2010-12-08,,12.0,0.04,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.57,,,,
2010-12-09,,12.0,0.15,,11.04,0.37,,,,1.44,,0.39,,2010.0,6.2,,,,
2010-12-10,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.39,,,,
2010-12-11,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.43,,,,
2010-12-12,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.22,,,,
2010-12-13,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,4.91,,,,
2010-12-14,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.07,,,,
2010-12-15,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.07,,,,
2010-12-16,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,5.11,,,,
2010-12-17,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.97,,,,
2010-12-18,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,8.89,,,,
2010-12-19,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,11.18,,,,
2010-12-20,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,11.43,,,,
2010-12-21,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,12.35,,,,
2010-12-22,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,11.62,,,,
2010-12-23,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,8.52,,,,
2010-12-24,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.81,,,,
2010-12-25,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,10.71,,,,
2010-12-26,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,8.74,,,,
2010-12-27,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,7.85,,,,
2010-12-28,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,12.59,,,,
2010-12-29,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,11.62,,,,
2010-12-30,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,9.07,,,,
2010-12-31,,12.0,,,11.04,0.37,,,,1.44,,0.39,,2010.0,8.13,,,,
2011-01-01,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,10.3,,,,
2011-01-02,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,12.42,,,,
2011-01-03,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,9.42,,,,
2011-01-04,,1.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2011.0,8.42,,,,
2011-01-05,,1.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2011.0,7.63,,,,
2011-01-06,,1.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2011.0,6.88,,,,
2011-01-07,,1.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2011.0,6.46,,,,
2011-01-08,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,6.52,,,,
2011-01-09,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,6.6,,,,
2011-01-10,,1.0,0.1,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.6,,,,
2011-01-11,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.7,,,,
2011-01-12,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.25,,,,
2011-01-13,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.72,,,,
2011-01-14,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.28,,,,
2011-01-15,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.4,,,,
2011-01-16,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.21,,,,
2011-01-17,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.66,,,,
2011-01-18,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.21,,,,
2011-01-19,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.14,,,,
2011-01-20,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.13,,,,
2011-01-21,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.97,,,,
2011-01-22,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.03,,,,
2011-01-23,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.0,,,,
2011-01-24,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.1,,,,
2011-01-25,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.82,,,,
2011-01-26,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.94,,,,
2011-01-27,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.72,,,,
2011-01-28,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.71,,,,
2011-01-29,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.34,,,,
2011-01-30,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,6.38,,,,
2011-01-31,,1.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.26,,,,
2011-02-01,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.0,,,,
2011-02-02,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,5.06,,,,
2011-02-03,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.78,,,,
2011-02-04,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.59,,,,
2011-02-05,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.81,,,,
2011-02-06,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.9,,,,
2011-02-07,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.77,,,,
2011-02-08,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.73,,,,
2011-02-09,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.69,,,,
2011-02-10,,2.0,,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.56,,,,
2011-02-11,,2.0,0.13,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.56,,,,
2011-02-12,,2.0,0.12,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.93,,,,
2011-02-13,,2.0,0.11,,11.04,0.37,,,,1.44,,0.39,,2011.0,4.94,,,,
2011-02-14,,2.0,0.13,,11.04,0.37,,,,1.44,,0.39,,2011.0,6.11,,,,
2011-02-15,,2.0,0.12,,11.04,0.37,,,,1.44,,0.39,,2011.0,8.59,,,,
2011-02-16,,2.0,0.11,,11.04,0.37,,,,1.44,,0.39,,2011.0,9.23,,,,
2011-02-17,,2.0,0.11,,11.04,0.37,,,,1.44,,0.39,,2011.0,13.58,,,,
