,Date,flow mgd,N+N mg/L N
1726,2004-10-04,826.4561249999999,
1727,2004-10-05,804.1049166666667,
1728,2004-10-06,789.3611979166667,
1729,2004-10-07,790.70765625,
1730,2004-10-08,799.79625,
1731,2004-10-09,807.2017708333333,
1732,2004-10-10,863.618375,
1733,2004-10-11,900.17471875,
1734,2004-10-12,846.2490625,
1735,2004-10-13,805.7206666666667,
1736,2004-10-14,791.5828541666667,
1737,2004-10-15,814.9439062499999,
1738,2004-10-16,898.2223541666667,
1739,2004-10-17,897.4818020833333,
1740,2004-10-18,917.2747395833333,
1741,2004-10-19,951.67675,
1742,2004-10-20,1120.72459375,
1743,2004-10-21,1331.57996875,
1744,2004-10-22,1458.8202812499999,
1745,2004-10-23,1571.3841979166666,
1746,2004-10-24,1641.8712916666666,
1747,2004-10-25,1684.62134375,
1748,2004-10-26,1659.1059583333333,
1749,2004-10-27,1786.2789479166665,
1750,2004-10-28,1883.4932395833334,
1751,2004-10-29,1845.4557916666665,
1752,2004-10-30,1679.1008645833333,
1753,2004-10-31,1572.4613645833333,
1754,2004-11-01,1372.37765625,
1755,2004-11-02,1289.6377916666668,
1756,2004-11-03,1188.1148333333333,
1757,2004-11-04,1155.46321875,
1758,2004-11-05,1109.2796979166667,
1759,2004-11-06,1068.9532708333334,
1760,2004-11-07,1050.9107291666667,
1761,2004-11-08,1037.0422083333333,
1762,2004-11-09,1042.8319791666668,
1763,2004-11-10,1043.7745,
1764,2004-11-11,1048.8910416666668,
1765,2004-11-12,1057.8449895833332,
1766,2004-11-13,1072.5887083333332,
1767,2004-11-14,1045.3229270833333,
1768,2004-11-15,1052.1225416666666,
1769,2004-11-16,1062.55759375,
1770,2004-11-17,1052.9304166666666,
1771,2004-11-18,1040.6776458333334,
1772,2004-11-19,1037.7827604166666,
1773,2004-11-20,1042.15875,
1774,2004-11-21,1046.6693854166667,
1775,2004-11-22,1031.0300449438203,
1776,2004-11-23,1013.9580824742268,
1777,2004-11-24,1011.8634375,
1778,2004-11-25,991.1953020833332,
1779,2004-11-26,999.2740520833332,
1780,2004-11-27,985.4728541666667,
1781,2004-11-28,969.6519687499999,
1782,2004-11-29,957.53384375,
1783,2004-11-30,945.01178125,
1784,2004-12-01,931.0759375,
1785,2004-12-02,938.0101979166667,
1786,2004-12-03,935.5192499999999,
1787,2004-12-04,937.6062604166667,
1788,2004-12-05,943.39603125,
1789,2004-12-06,943.7326458333332,
1790,2004-12-07,945.0791041666666,
1791,2004-12-08,962.179125,
1792,2004-12-09,1014.6236770833333,
1793,2004-12-10,1004.2559479166667,
1794,2004-12-11,1022.16384375,
1795,2004-12-12,1051.5839583333332,
1796,2004-12-13,1073.2619375,
1797,2004-12-14,1096.6229895833333,
1798,2004-12-15,1096.0170833333332,
1799,2004-12-16,1089.7560520833333,
1800,2004-12-17,1070.7036666666668,
1801,2004-12-18,1047.006,
1802,2004-12-19,1033.272125,
1803,2004-12-20,1025.2606979166667,
1804,2004-12-21,1005.1311458333332,
1805,2004-12-22,991.3299479166667,
1806,2004-12-23,972.7488229166667,
1807,2004-12-24,970.86378125,
1808,2004-12-25,958.6783333333333,
1809,2004-12-26,948.8491875,
1810,2004-12-27,942.8574479166667,
1811,2004-12-28,980.4236354166667,
1812,2004-12-29,1090.4966041666667,
1813,2004-12-30,1113.1844270833333,
1814,2004-12-31,1289.6377916666668,
1815,2005-01-01,1729.2564375,
1816,2005-01-02,2614.6874374999998,
1817,2005-01-03,2716.68165625,
1818,2005-01-04,2689.752489583333,
1819,2005-01-05,3176.9684374999997,
1820,2005-01-06,3121.359708333333,
1821,2005-01-07,2868.629479166667,
1822,2005-01-08,2782.52346875,
1823,2005-01-09,2770.741958333333,
1824,2005-01-10,3257.2173541666666,
1825,2005-01-11,4160.55625,
1826,2005-01-12,4865.292541666667,
1827,2005-01-13,5628.66709375,
1828,2005-01-14,5224.056364583333,
1829,2005-01-15,4870.88034375,
1830,2005-01-16,4677.259635416667,
1831,2005-01-17,4286.113489583333,
1832,2005-01-18,3806.033770833333,
1833,2005-01-19,3382.8419166666667,
1834,2005-01-20,3033.4359791666666,
1835,2005-01-21,2764.9521875,
1836,2005-01-22,2544.1330208333334,
1837,2005-01-23,2373.4021041666665,
1838,2005-01-24,2234.3129583333334,
1839,2005-01-25,2053.82021875,
1840,2005-01-26,1883.8971770833334,
1841,2005-01-27,1808.832125,
1842,2005-01-28,1855.688875,
1843,2005-01-29,2344.1839583333335,
1844,2005-01-30,3286.166208333333,
1845,2005-01-31,3250.8216770833333,
1846,2005-02-01,2793.63175,
1847,2005-02-02,2587.8929166666667,
1848,2005-02-03,2523.4648854166667,
1849,2005-02-04,2410.9682916666666,
1850,2005-02-05,2472.5014375,
1851,2005-02-06,2445.437625,
1852,2005-02-07,2395.0127604166664,
1853,2005-02-08,2356.1674375,
1854,2005-02-09,2305.5406041666665,
1855,2005-02-10,2255.587,
1856,2005-02-11,2221.9928645833334,
1857,2005-02-12,2191.764875,
1858,2005-02-13,2155.8817604166666,
1859,2005-02-14,2117.9789583333336,
1860,2005-02-15,2128.0773958333334,
1861,2005-02-16,2346.27096875,
1862,2005-02-17,3039.562364583333,
1863,2005-02-18,3684.650552083333,
1864,2005-02-19,4024.4293125,
1865,2005-02-20,4575.265416666667,
1866,2005-02-21,5249.504427083333,
1867,2005-02-22,5890.755208333334,
1868,2005-02-23,5594.063114583334,
1869,2005-02-24,5528.49059375,
1870,2005-02-25,5505.2641875,
1871,2005-02-26,5152.357458333333,
1872,2005-02-27,4831.025177083333,
1873,2005-02-28,4612.225697916667,
1874,2005-03-01,4541.738604166667,
1875,2005-03-02,4815.002322916666,
1876,2005-03-03,4826.4323368421055,
1877,2005-03-04,4872.49609375,
1878,2005-03-05,4945.339489583333,
1879,2005-03-06,4859.906708333333,
1880,2005-03-07,4648.243458333333,
1881,2005-03-08,4456.44046875,
1882,2005-03-09,4469.635760416667,
1883,2005-03-10,4418.806958333333,
1884,2005-03-11,4317.216677083333,
1885,2005-03-12,4276.3516666666665,
1886,2005-03-13,4188.22596875,
1887,2005-03-14,4090.3384479166666,
1888,2005-03-15,4034.056489583333,
1889,2005-03-16,3977.101302083333,
1890,2005-03-17,3925.397302083333,
1891,2005-03-18,3748.1360624999998,
1892,2005-03-19,3688.75725,
1893,2005-03-22,3765.808328125,
1894,2005-03-23,4065.2943229166667,
1895,2005-03-24,4996.3702604166665,
1896,2005-03-25,6009.512833333333,
1897,2005-03-26,6533.6890625,
1898,2005-03-27,7503.812291666666,
1899,2005-03-28,8348.714895833333,
1900,2005-03-29,8848.250937499999,
1901,2005-03-30,9326.916874999999,
1902,2005-03-31,9617.078645833333,
1903,2005-04-01,9763.169375,
1904,2005-04-02,9701.232291666665,
1905,2005-04-03,9714.023645833333,
1906,2005-04-04,9695.173229166667,
1907,2005-04-05,9570.625833333334,
1908,2005-04-06,9364.617708333333,
1909,2005-04-07,8928.365208333333,
1910,2005-04-08,7947.4703125,
1911,2005-04-09,7450.6271875,
1912,2005-04-10,7014.3746875,
1913,2005-04-11,6675.0671875,
1914,2005-04-12,6522.78275,
1915,2005-04-13,6805.000416666666,
1916,2005-04-14,6485.01459375,
1917,2005-04-15,5953.43284375,
1918,2005-04-16,5752.002677083334,
1919,2005-04-17,5664.8195,
1920,2005-04-18,5553.669364583334,
1921,2005-04-19,5477.123208333333,
1922,2005-04-20,5427.763463157895,
1923,2005-04-21,5317.702541666667,
1924,2005-04-22,5133.43971875,
1925,2005-04-23,4960.285177083333,
1926,2005-04-24,4832.438958333333,
1927,2005-04-25,4697.3891875,
1928,2005-04-26,4438.195958333333,
1929,2005-04-27,4221.34884375,
1930,2005-04-28,4305.2331979166665,
1931,2005-04-29,4553.048854166666,
1932,2005-04-30,4604.5508854166665,
1933,2005-05-01,4885.01815625,
1934,2005-05-02,5204.1287812499995,
1935,2005-05-03,5376.071510416667,
1936,2005-05-04,5300.400552083333,
1937,2005-05-05,5092.305416666667,
1938,2005-05-06,5195.780739583333,
1939,2005-05-07,5370.685677083334,
1940,2005-05-08,5525.9996458333335,
1941,2005-05-09,5654.586416666666,
1942,2005-05-10,5822.489770833334,
1943,2005-05-11,5888.937489583333,
1944,2005-05-12,5868.9425833333335,
1945,2005-05-13,5879.91621875,
1946,2005-05-14,5947.508427083334,
1947,2005-05-15,5969.9269583333335,
1948,2005-05-16,5937.611958333334,
1949,2005-05-17,5819.594885416666,
1950,2005-05-18,5750.45425,
1951,2005-05-19,5930.273760416666,
1952,2005-05-20,6410.218833333333,
1953,2005-05-21,7139.5953125,
1954,2005-05-22,7763.67875,
1955,2005-05-23,8081.442916666666,
1956,2005-05-24,8327.1715625,
1957,2005-05-25,8486.726875,
1958,2005-05-26,8698.7940625,
1959,2005-05-27,8727.742916666666,
1960,2005-05-28,8857.676145833333,
1961,2005-05-29,9084.554375,
1962,2005-05-30,9423.188645833334,
1963,2005-05-31,9717.389791666666,
1964,2005-06-01,9740.279583333333,
1965,2005-06-02,9765.1890625,
1966,2005-06-03,9823.76,
1967,2005-06-04,9810.295416666666,
1968,2005-06-05,9879.638020833334,
1969,2005-06-06,9889.736458333333,
1970,2005-06-07,9608.326666666666,
1971,2005-06-08,9109.463854166666,
1972,2005-06-09,8673.884583333334,
1973,2005-06-10,8121.163437499999,
1974,2005-06-11,7527.375312499999,
1975,2005-06-12,7083.717291666666,
1976,2005-06-13,6755.1814583333335,
1977,2005-06-14,6482.456322916666,
1978,2005-06-15,6253.087145833334,
1979,2005-06-16,5815.622833333334,
1980,2005-06-17,5360.183302083334,
1981,2005-06-18,5120.379072916667,
1982,2005-06-19,4964.122583333333,
1983,2005-06-20,4887.778395833333,
1984,2005-06-21,4617.20759375,
1985,2005-06-22,4398.812052083333,
1986,2005-06-23,4416.719947916667,
1987,2005-06-24,4387.8384166666665,
1988,2005-06-25,4145.408593749999,
1989,2005-06-26,3949.431583333333,
1990,2005-06-27,3790.078239583333,
1991,2005-06-28,3623.92528125,
1992,2005-06-29,3636.985927083333,
1993,2005-06-30,3673.676916666667,
1994,2005-07-01,3609.1815625,
1995,2005-07-02,3486.7885,
1996,2005-07-03,3591.4756354166666,
1997,2005-07-04,4308.59934375,
1998,2005-07-05,4391.0025937499995,
1999,2005-07-06,4287.257979166667,
2000,2005-07-07,3918.0591041666667,
2001,2005-07-08,3528.326739583333,
2002,2005-07-09,3530.61571875,
2003,2005-07-10,3442.96128125,
2004,2005-07-11,3271.0858749999998,
2005,2005-07-12,3004.823739583333,
2006,2005-07-13,2761.9899791666667,
2007,2005-07-14,2510.9428229166665,
2008,2005-07-15,2460.98921875,
2009,2005-07-16,2311.3976979166664,
2010,2005-07-17,2166.3841354166666,
2011,2005-07-18,2199.64165625,
2012,2005-07-19,2096.7722395833334,
2013,2005-07-20,2074.0170937499997,
2014,2005-07-21,2071.7281145833335,
2015,2005-07-22,2013.2918229166664,
2016,2005-07-23,2000.2311770833335,
2017,2005-07-24,2006.4922083333333,
2018,2005-07-25,2002.3181875,
2019,2005-07-26,1906.0464166666666,
2020,2005-07-27,1809.3033854166665,
2021,2005-07-28,1784.7978437499999,
2022,2005-07-29,1761.5714375,
2023,2005-07-30,1762.5812812499998,
2024,2005-07-31,1764.399,
2025,2005-08-01,1851.9861145833333,
2026,2005-08-02,1824.4510416666665,
2027,2005-08-03,1750.5304791666665,
2028,2005-08-04,1669.4063645833335,
2029,2005-08-05,1660.7890312499999,
2030,2005-08-06,1711.4158645833334,
2031,2005-08-07,1771.7371979166664,
2032,2005-08-08,1836.90578125,
2033,2005-08-09,1752.4155208333334,
2034,2005-08-10,1731.1414791666666,
2035,2005-08-11,1673.9843229166665,
2036,2005-08-12,1670.07959375,
2037,2005-08-13,1665.030375,
2038,2005-08-14,1704.2796354166665,
2039,2005-08-15,1714.2434270833335,
2040,2005-08-16,1709.5308229166665,
2041,2005-08-17,1737.94109375,
2042,2005-08-18,1734.1710104166666,
2043,2005-08-19,1722.9954062499999,
2044,2005-08-20,1851.6495,
2045,2005-08-21,1937.6881875,
2046,2005-08-22,1926.98384375,
2047,2005-08-23,1789.0391875,
2048,2005-08-24,1651.8350833333334,
2049,2005-08-25,1613.1917291666666,
2050,2005-08-26,1597.37084375,
2051,2005-08-27,1556.8424479166665,
2052,2005-08-28,1589.6287083333334,
2053,2005-08-29,1537.2514791666665,
2054,2005-08-30,1359.7882708333334,
2055,2005-08-31,1282.8381770833332,
2056,2005-09-01,1288.560625,
2057,2005-09-02,1304.3141875,
2058,2005-09-03,1289.0318854166667,
2059,2005-09-04,1339.8606875,
2060,2005-09-05,1416.204875,
2061,2005-09-06,1395.8733541666666,
2062,2005-09-07,1311.5177395833332,
2063,2005-09-08,1292.8692916666666,
2064,2005-09-09,1333.19571875,
2065,2005-09-10,1385.5729479166666,
2066,2005-09-11,1469.9285625,
2067,2005-09-12,1551.6585833333334,
2068,2005-09-13,1570.8456145833334,
2069,2005-09-14,1554.1495312499999,
2070,2005-09-15,1572.1920729166666,
2071,2005-09-16,1607.2673125,
2072,2005-09-17,1613.8649583333333,
2073,2005-09-18,1652.7776041666666,
2074,2005-09-19,1713.7721666666666,
2075,2005-09-20,1673.71503125,
2076,2005-09-21,1716.734375,
2077,2005-09-22,1708.1843645833335,
2078,2005-09-23,1726.9674583333333,
2079,2005-09-24,1754.4352083333333,
2080,2005-09-25,1833.27034375,
2081,2005-09-26,1855.08296875,
2082,2005-09-27,1762.9178958333334,
2083,2005-09-28,1715.1859479166665,
2084,2005-09-29,1638.6397916666665,
2085,2005-09-30,1616.3559062499999,
2086,2005-10-01,1588.88815625,
2087,2005-10-02,1582.627125,
2088,2005-10-03,1573.94246875,
2089,2005-10-04,1517.104210526316,
2090,2005-10-05,1495.2419791666666,
2091,2005-10-06,1454.7135833333334,
2092,2005-10-07,1503.7246666666665,
2093,2005-10-08,1511.1975104166665,
2094,2005-10-09,1512.0727083333334,
2095,2005-10-10,1590.7058749999999,
2096,2005-10-11,1582.8290937499999,
2097,2005-10-12,1513.8904270833334,
2098,2005-10-13,1512.3419999999999,
2099,2005-10-14,1589.5613854166666,
2100,2005-10-15,1667.65596875,
2101,2005-10-16,1725.82296875,
2102,2005-10-17,1737.4025104166665,
2103,2005-10-18,1732.28596875,
2104,2005-10-19,1705.8953854166666,
2105,2005-10-20,1743.59621875,
2106,2005-10-21,1922.3385624999999,
2107,2005-10-22,1978.4185520833335,
2108,2005-10-23,2011.7433958333334,
2109,2005-10-24,1991.61384375,
2110,2005-10-25,1968.3201145833334,
2111,2005-10-26,1955.3267916666666,
2112,2005-10-27,1937.0149583333334,
2113,2005-10-28,1836.90578125,
2114,2005-10-29,1734.70959375,
2115,2005-10-30,1684.62134375,
2116,2005-10-31,1645.03546875,
2117,2005-11-02,1559.501703125,
2118,2005-11-03,1531.0577708333335,
2119,2005-11-04,1482.24865625,
2120,2005-11-05,1455.4541354166665,
2121,2005-11-06,1456.5986249999999,
2122,2005-11-07,1437.6808854166666,
2123,2005-11-08,1424.2163020833334,
2124,2005-11-09,1399.3741458333334,
2125,2005-11-10,1378.1001041666666,
2126,2005-11-11,1339.3894270833334,
2127,2005-11-12,1309.9693125,
2128,2005-11-13,1280.4145520833333,
2129,2005-11-14,1256.04365625,
2130,2005-11-15,1246.2145104166666,
2131,2005-11-16,1247.359,
2132,2005-11-17,1254.8991666666666,
2133,2005-11-18,1243.0503333333334,
2134,2005-11-19,1216.9290416666668,
2135,2005-11-20,1192.8274374999999,
2136,2005-11-21,1204.0703645833332,
2137,2005-11-22,1212.2164375,
2138,2005-11-23,1210.80265625,
2139,2005-11-24,1209.8601354166667,
2140,2005-11-25,1216.1211666666668,
2141,2005-11-26,1230.0570104166668,
2142,2005-11-27,1240.6267083333332,
2143,2005-11-28,1254.1586145833332,
2144,2005-11-29,1278.66415625,
2145,2005-11-30,1286.4736145833333,
2146,2005-12-01,1263.5838229166666,
2147,2005-12-02,1259.5444479166667,
2148,2005-12-03,1294.82165625,
2149,2005-12-04,1306.13190625,
2150,2005-12-05,1320.4043645833333,
2151,2005-12-06,1343.1595104166665,
2152,2005-12-07,1344.3039999999999,
2153,2005-12-08,1351.37290625,
2154,2005-12-09,1350.56503125,
2155,2005-12-10,1351.8441666666665,
2156,2005-12-11,1346.3236875,
2157,2005-12-12,1336.7638333333334,
2158,2005-12-13,1321.6161770833332,
2159,2005-12-14,1312.59490625,
2160,2005-12-15,1301.0153645833332,
2161,2005-12-16,1273.3456458333333,
2162,2005-12-17,1257.0535,
2163,2005-12-18,1323.6358645833334,
2164,2005-12-19,1490.1927604166665,
2165,2005-12-20,1539.3384895833333,
2166,2005-12-21,1633.3886041666665,
2167,2005-12-22,2073.6804791666664,
2168,2005-12-23,2611.859875,
2169,2005-12-24,2715.537166666667,
2170,2005-12-25,2858.6656875,
2171,2005-12-26,3276.808322916667,
2172,2005-12-27,3726.5927291666667,
2173,2005-12-28,4198.391729166667,
2174,2005-12-29,5108.79953125,
2175,2005-12-30,6312.12934375,
2176,2005-12-31,7112.666145833334,
2177,2006-01-01,7669.426666666666,
2178,2006-01-02,7524.009166666666,
2179,2006-01-03,8390.455104166665,
2180,2006-01-04,9685.074791666666,
2181,2006-01-05,10559.599479166665,
2182,2006-01-06,10962.86375,
2183,2006-01-07,11892.593229166667,
2184,2006-01-08,12419.731666666667,
2185,2006-01-09,12671.519375,
2186,2006-01-10,12760.385624999999,
2187,2006-01-11,12509.944375,
2188,2006-01-12,11555.305416666668,
2189,2006-01-13,10950.745625,
2190,2006-01-14,10719.828020833333,
2191,2006-01-15,10278.1896875,
2192,2006-01-16,9709.311041666666,
2193,2006-01-17,9304.027083333334,
2194,2006-01-18,8896.050208333334,
2195,2006-01-19,8267.254166666666,
2196,2006-01-20,7579.8871874999995,
2197,2006-01-21,6899.7910833333335,
2198,2006-01-22,6160.922072916666,
2199,2006-01-23,5826.7984375,
2200,2006-01-24,5705.684510416666,
2201,2006-01-25,5528.221302083333,
2202,2006-01-26,5314.336395833334,
2203,2006-01-27,5136.401927083333,
2204,2006-01-28,5043.227010416666,
2205,2006-01-29,4965.267072916667,
2206,2006-01-30,4932.413489583333,
2207,2006-01-31,4901.310302083333,
2208,2006-02-01,4877.276020833333,
2209,2006-02-02,4796.219229166667,
2210,2006-02-03,4621.65090625,
2211,2006-02-04,4478.8589999999995,
2212,2006-02-05,4453.343614583333,
2213,2006-02-06,4450.112114583333,
2214,2006-02-07,4437.186114583333,
2215,2006-02-08,4493.535395833333,
2216,2006-02-09,4549.346093749999,
2217,2006-02-10,4495.959020833333,
2218,2006-02-11,4466.808197916666,
2219,2006-02-12,4434.62784375,
2220,2006-02-13,4399.2833125,
2221,2006-02-14,4408.506552083333,
2222,2006-02-15,4507.673208333333,
2223,2006-02-16,4312.1001354166665,
2224,2006-02-17,4214.010645833333,
2225,2006-02-18,4256.222114583333,
2226,2006-02-19,4228.687041666667,
2227,2006-02-20,4065.698260416667,
2228,2006-02-21,3895.6405729166668,
2229,2006-02-22,3782.807364583333,
2230,2006-02-23,3610.460697916667,
2231,2006-02-24,3334.369416666667,
2232,2006-02-25,3092.208885416667,
2233,2006-02-26,3160.541645833333,
2234,2006-02-27,3508.1971875,
2235,2006-02-28,3800.378645833333,
2236,2006-03-01,4231.581927083333,
2237,2006-03-02,4813.778463157894,
2238,2006-03-03,5352.77778125,
2239,2006-03-04,6269.379291666666,
2240,2006-03-05,7158.445729166666,
2241,2006-03-06,7585.273020833333,
2242,2006-03-07,7814.1709375,
2243,2006-03-08,8012.1003125,
2244,2006-03-09,8208.683229166667,
2245,2006-03-10,8195.218645833334,
2246,2006-03-11,8090.194895833333,
2247,2006-03-12,7919.867916666666,
2248,2006-03-13,7484.961875,
2249,2006-03-14,7333.4853125,
2250,2006-03-15,7484.288645833333,
2251,2006-03-16,7577.867499999999,
2252,2006-03-17,7730.690520833334,
2253,2006-03-18,7570.461979166666,
2254,2006-03-19,7616.241562499999,
2255,2006-03-20,7746.174791666666,
2256,2006-03-21,7862.6434375,
2257,2006-03-22,7678.851874999999,
2258,2006-03-23,7573.828125,
2259,2006-03-24,7371.859375,
2260,2006-03-25,7367.82,
2261,2006-03-26,7579.213958333334,
2262,2006-03-27,8024.891666666666,
2263,2006-03-28,8049.801145833334,
2264,2006-03-29,8258.5021875,
2265,2006-03-30,9106.7709375,
2266,2006-03-31,9604.960520833334,
2267,2006-04-01,9594.188854166667,
2268,2006-04-02,10152.9690625,
2269,2006-04-03,10787.824166666667,
2270,2006-04-04,10764.261145833332,
2271,2006-04-05,11661.675625,
2272,2006-04-06,12983.224479166667,
2273,2006-04-07,13968.15875,
2274,2006-04-08,14477.119999999999,
2275,2006-04-09,16550.665833333333,
2276,2006-04-10,19580.197083333333,
2277,2006-04-11,20255.4459375,
2278,2006-04-12,21608.6365625,
2279,2006-04-13,22331.011458333334,
2280,2006-04-14,22323.6059375,
2281,2006-04-15,21879.947916666664,
2282,2006-04-16,21379.065416666665,
2283,2006-04-17,20525.41083333333,
2284,2006-04-18,19846.122604166667,
2285,2006-04-19,19735.510240963853,
2286,2006-04-20,19856.89427083333,
2287,2006-04-21,19869.685625,
2288,2006-04-22,19805.055625,
2289,2006-04-23,19720.90197916667,
2290,2006-04-24,19625.3034375,
2291,2006-04-25,19649.5396875,
2292,2006-04-26,19720.90197916667,
2293,2006-04-27,19904.693541666667,
2294,2006-04-28,20020.48895833333,
2295,2006-04-29,20046.744895833333,
2296,2006-04-30,19937.008541666666,
2297,2006-05-01,19825.925729166665,
2298,2006-05-02,19693.299583333333,
2299,2006-05-03,19479.212708333333,
2300,2006-05-04,19172.220208333332,
2301,2006-05-05,18871.96,
2302,2006-05-06,18529.959583333333,
2303,2006-05-07,18154.29770833333,
2304,2006-05-08,17876.2540625,
2305,2006-05-09,17614.367916666666,
2306,2006-05-10,17330.9384375,
2307,2006-05-11,17138.39489583333,
2308,2006-05-12,17153.2059375,
2309,2006-05-13,17034.717604166668,
2310,2006-05-14,16900.745,
2311,2006-05-15,16768.792083333334,
2312,2006-05-16,16617.315520833334,
2313,2006-05-17,16417.366458333334,
2314,2006-05-18,16261.177291666667,
2315,2006-05-19,16111.720416666667,
2316,2006-05-20,15944.086354166668,
2317,2006-05-21,15739.424687499999,
2318,2006-05-22,15750.869583333331,
2319,2006-05-23,15859.932708333332,
2320,2006-05-24,15921.1965625,
2321,2006-05-25,15936.680833333332,
2322,2006-05-26,15927.928854166666,
2323,2006-05-27,16004.00375,
2324,2006-05-28,15961.5903125,
2325,2006-05-29,15520.625208333333,
2326,2006-05-30,14711.40375,
2327,2006-05-31,13864.481458333332,
2328,2006-06-01,13162.976666666667,
2329,2006-06-02,12443.2946875,
2330,2006-06-03,11825.270312499999,
2331,2006-06-04,11209.938854166667,
2332,2006-06-05,10753.489479166667,
2333,2006-06-06,10237.7959375,
2334,2006-06-07,9734.89375,
2335,2006-06-08,9388.853958333333,
2336,2006-06-09,9364.617708333333,
2337,2006-06-10,9731.527604166666,
2338,2006-06-11,10215.579375,
2339,2006-06-12,10602.686145833331,
2340,2006-06-13,10735.312291666667,
2341,2006-06-14,10757.528854166667,
2342,2006-06-15,10754.8359375,
2343,2006-06-16,10723.867395833333,
2344,2006-06-17,10501.028541666667,
2345,2006-06-18,10119.980833333333,
2346,2006-06-19,9721.429166666667,
2347,2006-06-20,9091.286666666667,
2348,2006-06-21,8726.396458333333,
2349,2006-06-22,8883.258854166666,
2350,2006-06-23,9191.5978125,
2351,2006-06-24,9384.141354166666,
2352,2006-06-25,9628.523541666666,
2353,2006-06-26,9941.575104166666,
2354,2006-06-27,10178.551770833334,
2355,2006-06-28,10206.827395833334,
2356,2006-06-29,9571.2990625,
2357,2006-06-30,8945.1959375,
2358,2006-07-01,8376.990520833333,
2359,2006-07-02,7451.300416666666,
2360,2006-07-03,6266.2824375,
2361,2006-07-04,5268.5568125,
2362,2006-07-05,4811.09759375,
2363,2006-07-06,4694.1576875,
2364,2006-07-07,4595.654642857143,
2365,2006-07-11,3426.6255735294117,
2366,2006-07-12,3283.40596875,
2367,2006-07-13,3207.398395833333,
2368,2006-07-14,3168.2837812499997,
2369,2006-07-15,3154.6923473684215,
2370,2006-07-16,3081.03328125,
2371,2006-07-17,3029.53125,
2372,2006-07-18,2925.838117647059,
2373,2006-07-19,2856.6459999999997,
2374,2006-07-20,2801.91246875,
2375,2006-07-21,2734.5895520833333,
2376,2006-07-22,2691.166270833333,
2377,2006-07-23,2686.117052083333,
2378,2006-07-24,2649.62803125,
2379,2006-07-25,2532.08221875,
2380,2006-07-26,2493.5735104166665,
2381,2006-07-27,2551.47121875,
2382,2006-07-28,2530.7357604166664,
2383,2006-07-29,2546.354677083333,
2384,2006-07-30,2534.5164736842107,
2385,2006-07-31,2615.1586979166664,
2386,2006-08-01,2589.3066979166665,
2387,2006-08-02,2556.6550833333336,
2388,2006-08-03,2510.3369166666666,
2389,2006-08-04,2493.910125,
2390,2006-08-05,2465.43253125,
2391,2006-08-06,2442.1388020833333,
2392,2006-08-07,2571.9373854166665,
2393,2006-08-08,2506.836125,
2394,2006-08-09,2429.2801249999998,
2395,2006-08-10,2387.9438541666664,
2396,2006-08-11,2419.78759375,
2397,2006-08-12,2390.0308645833334,
2398,2006-08-13,2400.4942631578947,
2399,2006-08-14,2398.7155208333334,
2400,2006-08-15,2365.9292604166667,
2401,2006-08-16,2288.7771979166664,
2402,2006-08-17,2273.2256041666665,
2403,2006-08-18,2324.86228125,
2404,2006-08-19,2369.5646979166663,
2405,2006-08-20,2436.0124166666665,
2406,2006-08-21,2450.89078125,
2407,2006-08-22,2387.4052708333334,
2408,2006-08-23,2320.0823541666664,
2409,2006-08-24,2279.4193125,
2410,2006-08-25,2271.2059166666663,
2411,2006-08-26,2319.3418020833333,
2412,2006-08-27,2346.0016770833336,
2413,2006-08-28,2425.9380736842104,
2414,2006-08-29,2297.5291770833333,
2415,2006-08-30,2240.5066666666667,
2416,2006-08-31,2253.76928125,
2417,2006-09-01,2214.58734375,
2418,2006-09-02,2206.1719791666665,
2419,2006-09-03,2271.8118229166666,
2420,2006-09-04,2374.0299789473684,
2421,2006-09-05,2369.8339895833333,
2422,2006-09-06,2273.3602499999997,
2423,2006-09-07,2054.8300625,
2424,2006-09-08,1895.7460104166664,
2425,2006-09-09,1887.0613541666664,
2426,2006-09-10,1905.1038958333334,
2427,2006-09-11,1930.5519583333335,
2428,2006-09-12,2012.2819791666666,
2429,2006-09-13,2101.3501979166667,
2430,2006-09-14,2103.90846875,
2431,2006-09-15,2162.5467291666664,
2432,2006-09-16,2162.2101145833335,
2433,2006-09-17,2181.2625,
2434,2006-09-18,2198.4971666666665,
2435,2006-09-19,2107.2072916666666,
2436,2006-09-20,2063.3800729166664,
2437,2006-09-21,2109.2269791666663,
2438,2006-09-22,2207.8550520833332,
2439,2006-09-23,2261.9153541666665,
2440,2006-09-24,2253.4326666666666,
2441,2006-09-25,2288.642552083333,
2442,2006-09-26,2199.843625,
2443,2006-09-27,2136.62740625,
2444,2006-09-28,2082.90371875,
2445,2006-09-29,2129.4238541666664,
2446,2006-09-30,2176.6845416666665,
2447,2006-10-01,2170.8274479166666,
2448,2006-10-02,2224.4164895833333,
2449,2006-10-03,2237.9483958333335,
2450,2006-10-04,2215.4625416666663,
2451,2006-10-05,2246.700375,
2452,2006-10-06,2268.647645833333,
2453,2006-10-07,2276.1204895833334,
2454,2006-10-08,2393.3970104166665,
2455,2006-10-09,2463.4801666666667,
2456,2006-10-10,2483.2731041666666,
2457,2006-10-11,2409.6218333333336,
2458,2006-10-12,2415.6135729166667,
2459,2006-10-13,2439.8498229166667,
2460,2006-10-14,2407.5348229166666,
2461,2006-10-15,2470.4144270833335,
2462,2006-10-16,2560.4251666666664,
